# This list of sources to mask was generated from TC's lists at
# /spt3gsoftware/sources/spt3g_1500d_source_list_tc_05mar19.txt and
# /spt3gsoftware/sources/spt3g_1500d_decrement_list_tc_01apr19.txt.
# I removed all the sources with a "bad flag" value of 1, as well
# as all those with a S/N less than 10 in the 90 GHz band.  I also
# re-formatted to work with the 3g mapmaker.  Note that
# sources are listed first, followed by SZ clusters.  The radius
# value was taken from SPTpol's point source list, and may change
# slightly when 3G's beam measurements become more accurate.
# - Kyle Ferguson, Apr 9, 2019
#
#
# Index	 RA (deg)	 Dec (deg)	 Radius (deg)	 Flux (mJy)
#
93	 8.46900	 -56.94700	 0.0833		 35.34300
94	 8.49500	 -65.43500	 0.0833		 11.45100
95	 8.51200	 -41.28100	 0.0833		 53.47400
96	 8.53500	 -70.42400	 0.0833		 23.43800
97	 8.64800	 -53.11900	 0.0833		 11.49500
98	 8.77200	 -57.43900	 0.0833		 21.13800
99	 9.00600	 -69.00600	 0.0833		 21.98100
100	 9.31400	 -48.14000	 0.0833		 30.04600
101	 9.36100	 -59.30200	 0.0833		 25.30600
102	 9.39100	 -53.12900	 0.0833		 35.65300
103	 9.40300	 -47.55100	 0.0833		 13.88700
104	 9.49100	 -65.93100	 0.0833		 13.72700
105	 9.60100	 -41.88100	 0.0833		 13.16700
106	 9.69100	 -62.51800	 0.0833		 40.39400
107	 9.72400	 -42.68000	 0.0833		 13.10900
108	 10.02700	 -52.06600	 0.0833		 14.60600
109	 10.03500	 -59.06500	 0.0833		 51.84400
110	 10.12900	 -42.89400	 0.0833		 30.70500
111	 10.15300	 -50.96900	 0.0833		 12.91500
112	 10.20200	 -56.21800	 0.0833		 13.78000
113	 10.53100	 -44.24100	 0.0833		 31.86700
114	 10.59800	 -43.56900	 0.0833		 55.11900
115	 10.60600	 -68.97600	 0.0833		 20.69400
116	 10.86900	 -60.85100	 0.0833		 19.31500
117	 11.33600	 -54.79500	 0.0833		 19.09300
118	 11.42100	 -48.78300	 0.0833		 38.76800
119	 11.49100	 -44.90900	 0.0833		 12.95000
120	 11.56200	 -42.13600	 0.0833		 108.19800
121	 11.58200	 -50.11300	 0.0833		 16.73300
122	 11.64700	 -70.97500	 0.0833		 27.05600
123	 11.67500	 -69.51800	 0.0833		 21.76100
124	 11.73500	 -61.62600	 0.0833		 19.21200
125	 11.75900	 -55.94200	 0.0833		 13.57900
126	 12.01900	 -42.55600	 0.0833		 12.14900
127	 12.18300	 -58.28400	 0.0833		 12.68400
128	 12.26700	 -55.35500	 0.0833		 56.46800
129	 12.27300	 -64.42100	 0.0833		 12.52800
130	 12.31400	 -44.96000	 0.0833		 126.81400
131	 12.42000	 -70.86300	 0.0833		 174.70300
132	 12.44400	 -54.04900	 0.0833		 16.72800
133	 12.50000	 -57.64300	 0.0833		 571.37800
134	 12.72900	 -49.68100	 0.0833		 26.29300
135	 12.78300	 -42.45100	 0.0833		 341.80500
136	 12.82600	 -62.70100	 0.0833		 17.91000
137	 13.05600	 -43.11700	 0.0833		 31.93200
138	 13.14400	 -62.23100	 0.0833		 16.38800
139	 13.16600	 -53.19900	 0.0833		 15.52800
140	 13.17600	 -49.79700	 0.0833		 33.91600
141	 13.17600	 -44.78900	 0.0833		 25.54100
142	 13.23200	 -60.56700	 0.0833		 12.25600
143	 13.55500	 -62.25600	 0.0833		 29.35100
144	 13.78400	 -41.42600	 0.0833		 18.59300
145	 13.95600	 -61.39300	 0.0833		 33.18800
146	 13.95700	 -61.60800	 0.0833		 48.79000
147	 14.01300	 -52.70100	 0.0833		 40.26700
148	 14.04500	 -44.56700	 0.0833		 15.86000
149	 14.16700	 -52.97800	 0.0833		 14.04600
150	 14.18300	 -46.68000	 0.0833		 35.88900
151	 14.18600	 -44.85800	 0.0833		 58.43400
152	 14.26400	 -47.45300	 0.0833		 11.86900
153	 14.26600	 -52.24200	 0.0833		 47.83300
154	 14.33100	 -70.67200	 0.0833		 69.87500
155	 14.33200	 -48.90500	 0.0833		 13.20300
156	 14.68600	 -59.53100	 0.0833		 12.36700
157	 14.69100	 -47.24600	 0.0833		 12.98000
158	 14.69500	 -56.98900	 0.0833		 785.52800
159	 14.72700	 -52.32700	 0.0833		 52.31100
160	 14.78200	 -60.04200	 0.0833		 12.08200
161	 14.80300	 -57.71600	 0.0833		 12.77000
162	 14.84000	 -61.44600	 0.0833		 36.64600
163	 14.92200	 -63.47600	 0.0833		 41.46100
164	 15.16400	 -47.97700	 0.0833		 13.59200
165	 15.19100	 -50.54300	 0.0833		 20.62900
166	 15.31900	 -62.54900	 0.0833		 133.94400
167	 15.42300	 -45.73200	 0.0833		 12.00600
168	 15.45100	 -56.13800	 0.0833		 16.17100
169	 15.54400	 -56.62000	 0.0833		 139.73000
170	 15.77000	 -51.15800	 0.0833		 33.82900
171	 15.85500	 -45.82500	 0.0833		 35.86800
172	 15.89300	 -64.65000	 0.0833		 372.75400
173	 15.96500	 -63.84800	 0.0833		 43.08100
174	 16.03200	 -56.95700	 0.0833		 61.45100
175	 16.38700	 -61.23600	 0.0833		 16.83000
176	 16.51600	 -47.90400	 0.0833		 28.88300
177	 16.63100	 -46.65000	 0.0833		 23.95700
178	 16.72600	 -48.52900	 0.0833		 28.70500
179	 16.79400	 -55.34600	 0.0833		 15.03100
180	 16.97100	 -68.71800	 0.0833		 15.84000
181	 17.31800	 -60.83000	 0.0833		 106.05400
182	 17.40200	 -59.80400	 0.0833		 49.75900
183	 17.57600	 -63.26400	 0.0833		 87.66200
184	 17.68100	 -45.12000	 0.0833		 37.57500
185	 17.75600	 -47.82300	 0.0833		 19.83000
186	 17.93200	 -68.99300	 0.0833		 15.08900
187	 18.08400	 -66.57500	 0.0833		 314.71300
188	 18.16600	 -43.08700	 0.0833		 17.20200
189	 18.30400	 -67.88000	 0.0833		 60.09200
190	 18.34400	 -53.50100	 0.0833		 18.29700
191	 18.50600	 -70.41800	 0.0833		 20.95000
192	 18.61600	 -43.63500	 0.0833		 13.38600
193	 18.74200	 -62.48400	 0.0833		 12.78300
194	 18.91800	 -58.41600	 0.0833		 14.70200
195	 18.97700	 -50.50200	 0.0833		 36.45900
196	 19.07900	 -47.74100	 0.0833		 11.57200
197	 19.09700	 -46.55000	 0.0833		 20.75000
198	 19.10100	 -47.39000	 0.0833		 13.93200
199	 19.20200	 -54.78000	 0.0833		 23.44300
200	 19.23900	 -65.36300	 0.0833		 56.28900
201	 19.54700	 -69.76000	 0.0833		 31.76900
202	 19.58600	 -69.85700	 0.0833		 14.20300
203	 19.58800	 -45.66400	 0.0833		 12.47100
204	 19.60000	 -60.13300	 0.0833		 27.28100
205	 19.61300	 -51.26100	 0.0833		 54.98900
206	 19.66000	 -45.45800	 0.0833		 15.48200
207	 19.68200	 -41.05000	 0.0833		 29.79300
208	 19.70200	 -48.35900	 0.0833		 15.13500
209	 19.71800	 -42.06700	 0.0833		 19.08500
210	 19.77100	 -69.49100	 0.0833		 19.72400
211	 19.92800	 -68.15300	 0.0833		 11.82500
212	 19.95300	 -53.95800	 0.0833		 62.66900
213	 20.03000	 -52.18700	 0.0833		 27.08500
214	 20.42600	 -63.15100	 0.0833		 24.72900
215	 20.54900	 -69.56100	 0.0833		 13.51600
216	 20.73200	 -44.86800	 0.0833		 20.19500
217	 20.94800	 -46.39500	 0.0833		 69.01700
218	 20.98800	 -41.52600	 0.0833		 12.66700
219	 21.23300	 -51.22500	 0.0833		 89.39700
220	 21.25500	 -53.42100	 0.0833		 39.91400
221	 21.25700	 -70.30900	 0.0833		 21.36300
222	 21.38500	 -59.01300	 0.0833		 13.64300
223	 21.42100	 -61.05400	 0.0833		 19.05400
224	 21.59400	 -51.05800	 0.0833		 63.26300
225	 21.80800	 -48.23100	 0.0833		 346.56900
226	 21.97600	 -51.61300	 0.0833		 23.10600
227	 21.97900	 -53.49900	 0.0833		 36.07700
228	 22.05400	 -59.56300	 0.0833		 19.27400
229	 22.08500	 -56.83000	 0.0833		 78.63500
230	 22.13600	 -52.92500	 0.0833		 20.28200
231	 22.13900	 -47.94200	 0.0833		 12.55800
232	 22.25000	 -54.22700	 0.0833		 12.02400
233	 22.39000	 -43.15700	 0.0833		 22.86400
